Population,Ind,F_ROH,Mean_ROH_size,Sum_short_ROH,Sum_long_ROH,Total_length_ROH,class_1_ROH,class_2_ROH,class_3_ROH,class_4_ROH,class_5_ROH,class_6_ROH,class_7_ROH
Gambia_GWD,HG03258,0.001798263,1.798263333,122.292043,5.39479,0.003,52.528801,49.272515,23.581147,2.30437,NA,NA,NA
Gambia_GWD,HG03259,0.120183741,12.87682936,108.668633,360.551222,0.028,53.556639,47.018548,13.378885,28.921542,4.978074,7.329639,40.607101
Gambia_GWD,HG03538,0.002843609,2.132707,115.599502,8.530828,0.004,61.432967,46.507069,11.155556,5.034738,NA,NA,NA
Gambia_GWD,HG03539,0.002225149,1.6688615,110.487141,6.675446,0.004,59.31059,40.495955,17.356042,NA,NA,NA,NA
Gambia_Jola,195851_H12_TDT5140553,0.003725553,3.725552667,122.833249,11.176658,0.003,54.37082,52.516151,15.946278,6.870969,4.305689,NA,NA
Gambia_Jola,195852_B02_TDT5140807,0.004759649,2.379824667,136.423628,14.278948,0.006,70.834575,47.361518,21.910786,10.595697,NA,NA,NA
Gambia_Jola,195852_B07_TDT5140883,0.011742526,3.202507,110.338779,35.227577,0.011,59.941862,41.716725,17.171519,10.469325,NA,6.00175,10.265175
Gambia_Jola,195852_B12_TDT5140990,0.013351339,5.006752125,121.014971,40.054017,0.008,57.773128,54.765313,11.817003,2.526582,9.699558,24.487404,NA
Gambia_Jola,195852_C04_TDT5140835,0.00527727,2.261687,115.745154,15.831809,0.007,50.309155,55.268673,15.346571,10.652564,NA,NA,NA
Gambia_Jola,195852_D10_TDT5140942,0.008986623,2.695987,122.197163,26.95987,0.01,57.072128,55.165538,16.827419,11.142949,8.948999,NA,NA
Gambia_Jola,195852_E10_TDT5140947,0.002255338,2.255338333,142.012098,6.766015,0.003,65.155404,65.37409,13.126392,5.122227,NA,NA,NA
Gambia_Jola,195852_F01_TDT5140799,0.004052592,2.431555,115.651086,12.157775,0.005,59.262468,51.072669,9.05716,8.416564,NA,NA,NA
Gambia_Jola,195852_F04_TDT5140843,0.00811795,3.479121571,124.066844,24.353851,0.007,54.939976,55.608871,20.558361,5.3985,NA,NA,11.914987
Gambia_Jola,195852_F07_TDT5140891,0.001785452,1.785452,112.751345,5.356356,0.003,52.722839,46.722698,18.662164,NA,NA,NA,NA
Gambia_Jola,195852_G10_TDT5140955,0.006393418,2.39753175,114.117588,19.180254,0.008,54.914828,43.841648,22.238893,7.28162,5.020853,NA,NA
Gambia_Jola,195852_H11_TDT5140982,0.004812624,2.062553286,115.559963,14.437873,0.007,58.341439,48.344686,15.505303,7.806408,NA,NA,NA
Gambia_Jola,195855_A11_TDT5141913,0.028296864,7.717326455,109.122436,84.890591,0.011,54.65729,42.688734,16.656811,2.091864,16.830814,NA,27.158519
Gambia_Jola,195856_E01_TDT5141955,0.008322724,2.269833909,122.446787,24.968173,0.011,57.03798,48.787664,26.922609,14.666707,NA,NA,NA
Gambia_Jola,195856_G01_TDT5141963,0.004958168,2.124929,126.345619,14.874503,0.007,61.31394,52.987764,17.047036,9.871382,NA,NA,NA
Gambia_Jola,195858_A02_TDT5140573,0.00213452,2.134519667,128.779697,6.403559,0.003,59.637092,52.383861,19.848774,3.313529,NA,NA,NA
Gambia_Jola,195858_B02_TDT5140574,0.002757143,2.0678575,128.451072,8.27143,0.004,54.43034,56.975734,20.145171,5.171257,NA,NA,NA
Gambia_Jola,195858_B07_TDT5140718,0.008219806,2.739935444,128.526051,24.659419,0.009,57.184626,57.132789,22.283573,3.082325,13.502157,NA,NA
Gambia_Jola,195858_C01_TDT5140563,0.001803305,1.803305333,135.768047,5.409916,0.003,71.684511,54.908209,12.483704,2.101539,NA,NA,NA
Gambia_Jola,195858_C11_TDT5140776,0.003723417,2.2340504,124.341922,11.170252,0.005,53.041398,52.658561,21.953158,7.859057,NA,NA,NA
Gambia_Jola,195858_C12_TDT5140784,0.00865531,2.5965931,125.673939,25.965931,0.01,49.252995,55.9366,25.413421,14.957725,NA,6.079129,NA
Gambia_Jola,195858_D02_TDT5140583,0.001847972,2.7719575,118.718736,5.543915,0.002,58.442891,43.819135,18.136761,3.863864,NA,NA,NA
Gambia_Jola,195858_E01_TDT5140565,0.009619612,2.623530455,127.076255,28.858835,0.011,48.023053,55.512066,32.22868,10.958564,9.212727,NA,NA
Gambia_Jola,195858_E08_TDT5140747,0.013258316,5.682135286,113.35648,39.774947,0.007,60.767343,44.267596,10.270673,NA,14.938633,12.801992,10.08519
Gambia_Jola,195858_F01_TDT5140566,0.00761634,2.538779889,121.321448,22.849019,0.009,55.622655,49.817341,20.814312,17.916159,NA,NA,NA
Gambia_Jola,195858_F02_TDT5140591,0.00205486,2.05486,131.40404,6.16458,0.003,66.33484,51.730473,14.91874,4.584567,NA,NA,NA
Gambia_Jola,195858_F05_TDT5140664,0.012438051,3.392195818,123.513729,37.314154,0.011,62.590608,42.121326,25.525995,11.405065,5.257852,13.927037,NA
Gambia_Jola,195858_H05_TDT5140672,0.017508104,4.040331769,120.674928,52.524313,0.013,52.424111,50.910658,22.514727,14.443285,9.533135,7.044461,NA
Gambia_Jola,195858_H06_TDT5140710,0.001629276,1.629276,125.039181,4.887828,0.003,58.903157,45.711969,25.311883,NA,NA,NA,NA
Gambia_Jola,195858_H08_TDT5140753,0.003795056,2.2770334,122.250759,11.385167,0.005,55.522759,53.001764,17.000604,8.110799,NA,NA,NA
Gambia_Jola,195858_H11_TDT5140781,0.009616642,3.606240625,125.837113,28.849925,0.008,59.894771,51.713959,17.781655,11.047259,4.781681,9.467713,NA
Gambia_Jola,195859_A01_TDT5141005,0.008918904,2.058208538,127.707905,26.756711,0.013,60.934063,54.410905,23.937621,15.182027,NA,NA,NA
Gambia_Jola,195859_A11_TDT5141227,0.005074608,2.174831857,129.621948,15.223823,0.007,62.011648,53.848715,20.668518,8.31689,NA,NA,NA
Gambia_Jola,195859_B02_TDT5141048,0.009058,3.882,112.277658,27.174,0.007,54.319333,47.515378,13.592384,7.277823,4.960568,NA,11.786172
Gambia_Jola,195859_C11_TDT5141231,0.006724317,2.52161875,126.90619,20.17295,0.008,61.440398,52.340595,19.838065,8.884551,4.575531,NA,NA
Gambia_Jola,195859_D02_TDT5141054,0.008283681,2.761227,117.285456,24.851043,0.009,59.064064,46.394794,18.672115,7.395587,4.013397,6.596542,NA
Gambia_Jola,195859_D05_TDT5141132,0.006188183,2.3205685,120.549175,18.564548,0.008,60.964992,50.129278,17.651066,4.563496,5.804891,NA,NA
Gambia_Jola,195859_E03_TDT5141093,0.001101958,1.6529365,122.926523,3.305873,0.002,65.8796,43.505583,16.847213,NA,NA,NA,NA
Gambia_Jola,195859_F02_TDT5141056,0.008792591,3.297221625,118.661601,26.377773,0.008,54.243062,56.278572,13.514662,7.628987,4.726096,8.647995,NA
Gambia_Jola,195859_F05_TDT5141134,0.007281137,2.73042625,125.042992,21.84341,0.008,57.8279,49.642719,20.968497,13.569705,4.877581,NA,NA
Gambia_Jola,195859_F10_TDT5141219,0.004527095,1.940183714,128.86755,13.581286,0.007,58.769462,51.137511,26.090373,6.45149,NA,NA,NA
Gambia_Jola,195859_G10_TDT5141220,0.005465742,2.732870833,112.797886,16.397225,0.006,54.519165,45.246259,18.098905,4.505636,NA,6.825146,NA
Gambia_Jola,195859_H01_TDT5141046,0.007727049,2.8976435,123.375686,23.181148,0.008,62.909913,45.395172,19.878379,8.726038,9.647332,NA,NA
Gambia_Jola,195859_H02_TDT5141062,0.004373618,3.2802135,109.336709,13.120854,0.004,60.431426,40.617942,11.597919,2.03026,NA,7.780016,NA
Gambia_Jola,195859_H05_TDT5141140,0.006481228,3.888737,122.749041,19.443685,0.005,58.46328,44.318801,23.772468,2.203587,4.332605,9.101985,NA
Gambia_Jola,195859_H08_TDT5141191,0.00176185,1.761850333,124.299618,5.285551,0.003,69.047409,47.973906,10.562171,2.001683,NA,NA,NA
Gambia_Jola,195859_H10_TDT5141223,0.004120528,2.060264,120.147755,12.361584,0.006,56.674829,45.091362,25.158322,5.584826,NA,NA,NA
Gambia_Jola,195863_A11_TDT5141492,0.002789061,2.091796,124.933562,8.367184,0.004,63.381938,48.891045,17.908783,3.11898,NA,NA,NA
Gambia_Jola,195863_A12_TDT5141504,0.006017071,2.005690444,121.468142,18.051214,0.009,58.541579,41.211852,32.307308,7.458617,NA,NA,NA
Gambia_Jola,195863_B02_TDT5141286,0.008858269,2.6574807,119.663223,26.574807,0.01,50.640375,50.832112,25.426629,10.88656,8.452354,NA,NA
Gambia_Jola,195863_B04_TDT5141358,0.002709301,2.03197575,129.55724,8.127903,0.004,59.535926,59.177498,15.565102,3.406617,NA,NA,NA
Gambia_Jola,195863_B06_TDT5141406,0.006754868,2.533075375,113.381374,20.264603,0.008,53.037792,47.901875,20.848597,5.333229,NA,6.524484,NA
Gambia_Jola,195863_B09_TDT5141459,0.00314545,1.8872698,110.734956,9.436349,0.005,49.457461,51.889613,14.682663,4.141568,NA,NA,NA
Gambia_Jola,195863_B10_TDT5141475,0.015893235,5.297745,117.890466,47.679705,0.009,59.123908,51.671708,15.24578,NA,11.170694,NA,13.013984
Gambia_Jola,195863_C01_TDT5141268,0.001587955,2.381932,105.278005,4.763864,0.002,52.209837,43.179014,11.515799,3.137219,NA,NA,NA
Gambia_Jola,195863_C06_TDT5141407,0.005688181,2.844090333,108.257401,17.064542,0.006,50.494101,51.038386,10.182482,9.10199,4.504984,NA,NA
Gambia_Jola,195863_C10_TDT5141477,0.006443621,2.761551857,132.263607,19.330863,0.007,57.805548,53.72166,24.023699,7.652876,8.390687,NA,NA
Gambia_Jola,195863_D01_TDT5141270,0.009286631,6.9649735,122.898825,27.859894,0.004,59.755068,43.487979,22.822357,NA,NA,7.662469,NA
Gambia_Jola,195863_D04_TDT5141363,0.01021512,2.785941818,119.529357,30.64536,0.011,59.755355,50.022245,17.897104,11.241262,5.078749,6.180002,NA
Gambia_Jola,195863_D07_TDT5141429,0.004724719,1.7717695,122.037655,14.174156,0.008,58.110427,52.855253,22.686968,2.559163,NA,NA,NA
Gambia_Jola,195863_D10_TDT5141478,0.010099903,2.330746846,130.968251,30.299709,0.013,56.304019,62.889419,26.80614,7.053193,NA,8.215189,NA
Gambia_Jola,195863_D11_TDT5141496,0.004950968,2.9705806,129.787784,14.852903,0.005,54.833045,64.783932,13.577873,7.29522,4.150617,NA,NA
Gambia_Jola,195863_E09_TDT5141462,0.007699727,2.566575556,129.488368,23.09918,0.009,62.614359,51.777427,21.872024,7.701801,8.621937,NA,NA
Gambia_Jola,195863_E10_TDT5141483,0.012700209,3.8100627,122.159499,38.100627,0.01,58.187078,55.170647,17.196,8.194672,5.0187,NA,NA
Gambia_Jola,195863_E11_TDT5141498,0.002737535,2.737534667,121.146741,8.212604,0.003,57.774017,44.064317,20.993679,6.527332,NA,NA,NA
Gambia_Jola,195863_F01_TDT5141276,0.009022762,3.866898,115.160297,27.068286,0.007,64.283237,37.460061,16.811114,8.451882,4.386491,NA,10.835798
Gambia_Jola,195863_F02_TDT5141294,0.009900814,2.9702443,124.428866,29.702443,0.01,60.483062,49.587826,19.397184,13.652997,4.799514,6.210726,NA
Gambia_Jola,195863_F03_TDT5141335,0.006497431,2.165810333,120.268347,19.492293,0.009,58.677976,51.30589,18.485111,11.291663,NA,NA,NA
Gambia_Jola,195863_F04_TDT5141371,0.004942011,2.471005333,119.466206,14.826032,0.006,62.027352,48.391799,14.178298,4.755053,4.939736,NA,NA
Gambia_Jola,195863_F05_TDT5141399,0.004940964,3.70572325,118.68273,14.822893,0.004,62.614443,46.394259,11.470454,5.274359,NA,7.752108,NA
Gambia_Jola,195863_F09_TDT5141467,0.007058852,3.529426167,118.392739,21.176557,0.006,58.565458,53.16404,8.220108,6.986167,5.469191,7.164332,NA
Gambia_Jola,195863_F10_TDT5141485,0.00114117,1.7117555,107.98363,3.423511,0.002,53.609894,46.599465,11.197782,NA,NA,NA,NA
Gambia_Jola,195863_G01_TDT5141278,0.003569693,1.7848465,124.195842,10.709079,0.006,62.437993,49.8954,18.295151,4.276377,NA,NA,NA
Gambia_Jola,195863_G03_TDT5141343,0.003895585,1.947792333,118.126701,11.686754,0.006,61.429939,42.469468,19.264165,6.649883,NA,NA,NA
Gambia_Jola,195863_G10_TDT5141486,0.003360612,2.0163672,117.128388,10.081836,0.005,56.7073,48.189407,15.575573,6.737944,NA,NA,NA
Gambia_Jola,195863_H03_TDT5141350,0.003721329,2.79099675,127.763649,11.163987,0.004,66.199596,50.420538,14.576708,2.40472,5.326074,NA,NA
Gambia_Jola,195863_H07_TDT5141437,0.003588967,2.1533804,118.83492,10.766902,0.005,54.787484,55.36449,10.546134,8.903714,NA,NA,NA
Gambia_Jola,195863_H10_TDT5141490,0.002466294,2.466294,116.915183,7.398882,0.003,59.280779,39.727487,19.483896,5.821903,NA,NA,NA
Gambia_Jola,204224_G12_TDT5141982,0.006880857,2.5803215,123.875029,20.642572,0.008,60.910691,53.140367,18.35079,2.018525,10.097228,NA,NA
Gambia_Wolof,195850_G03_TDT5142410,0.003016163,3.016163333,119.838025,9.04849,0.003,64.746442,50.468891,4.622692,5.042921,4.005569,NA,NA
Gambia_Wolof,195852_A02_TDT5140806,0.000601405,1.804215,123.019699,1.804215,0.001,61.748303,45.945933,17.129678,NA,NA,NA,NA
Gambia_Wolof,195852_A06_TDT5140866,0.000548964,1.646892,117.034897,1.646892,0.001,56.166102,49.329162,13.186525,NA,NA,NA,NA
Gambia_Wolof,195852_B09_TDT5140918,0.004401688,1.886437857,118.969928,13.205065,0.007,65.061194,41.384596,20.659558,5.069645,NA,NA,NA
Gambia_Wolof,195852_B11_TDT5140967,0.001918362,1.918362,113.609312,5.755086,0.003,65.482843,39.693165,14.18839,NA,NA,NA,NA
Gambia_Wolof,195852_C05_TDT5140853,0.002290051,1.7175385,105.018781,6.870154,0.004,54.781663,42.761994,12.189124,2.156154,NA,NA,NA
Gambia_Wolof,195852_C10_TDT5140941,0.000712144,2.136432,114.134815,2.136432,0.001,59.712592,46.269795,8.152428,2.136432,NA,NA,NA
Gambia_Wolof,195852_D06_TDT5140873,0.005625471,2.410916143,124.962627,16.876413,0.007,57.724954,52.929421,23.617443,2.45846,5.108762,NA,NA
Gambia_Wolof,195852_D07_TDT5140885,0.005253545,2.251519286,133.17128,15.760635,0.007,67.839649,52.332684,18.205241,10.554341,NA,NA,NA
Gambia_Wolof,195852_D12_TDT5140996,0.001405672,2.108508,124.355007,4.217016,0.002,59.03647,49.29618,17.610521,2.628852,NA,NA,NA
Gambia_Wolof,195852_E01_TDT5140798,0.009928812,4.255205286,124.288734,29.786437,0.007,55.398412,54.170643,18.30371,7.101615,4.500701,NA,14.60009
Gambia_Wolof,195852_E06_TDT5140874,0.025029085,5.363375286,127.213048,75.087254,0.014,60.276908,55.373978,22.206506,13.923012,4.396232,NA,NA
Gambia_Wolof,195852_E09_TDT5140923,0.026736127,4.456021222,130.999584,80.208382,0.018,55.536341,60.691929,21.554407,21.876794,NA,40.754782,10.793713
Gambia_Wolof,195852_F03_TDT5140823,0.046948576,8.802858,108.00909,140.845728,0.016,57.485936,38.500867,15.48565,14.685608,13.58564,34.55319,NA
Gambia_Wolof,195852_F09_TDT5140925,0.008495607,3.640974571,121.840114,25.486822,0.007,54.927021,47.297704,21.396687,7.393569,8.253566,8.058389,NA
Gambia_Wolof,195852_F11_TDT5140977,0.011276431,6.7658588,119.016806,33.829294,0.005,60.020343,52.041824,8.654002,5.173463,NA,9.945782,NA
Gambia_Wolof,195852_G05_TDT5140861,0.018963664,6.321221444,122.312724,56.890993,0.009,66.856735,46.138595,14.283545,2.192962,4.207946,24.405599,NA
Gambia_Wolof,195852_G09_TDT5140926,0.007897054,11.8455815,108.930462,23.691163,0.002,53.951674,46.882994,8.095794,NA,NA,NA,23.691163
Gambia_Wolof,195852_H06_TDT5140881,0.067014445,9.138333364,118.581734,201.043334,0.022,52.565268,57.822415,11.309876,25.118668,18.436373,7.645809,NA
Gambia_Wolof,195852_H07_TDT5140893,0.003721985,3.721985,110.799982,11.165955,0.003,58.522144,45.50751,6.770328,5.042729,NA,6.123226,NA
Gambia_Wolof,195855_A03_TDT5141739,0.022933737,8.6001515,119.317727,68.801212,0.008,62.21818,47.780719,10.839573,5.314616,5.585183,9.72453,24.314716
Gambia_Wolof,195855_B03_TDT5141740,0.010904634,5.452316833,118.221614,32.713901,0.006,55.706028,46.670968,15.844618,6.043187,9.357412,17.313302,NA
Gambia_Wolof,195855_F01_TDT5141707,NA,NA,98.817481,NA,NA,51.347978,41.395459,6.074044,NA,NA,NA,NA
Gambia_Wolof,195856_A01_TDT5141939,0.009774974,2.665902091,131.996574,29.324923,0.011,59.06711,58.57303,19.454492,19.644941,4.581924,NA,NA
Gambia_Wolof,195856_A02_TDT5141971,0.001358092,2.037138,115.291601,4.074276,0.002,54.804739,44.970642,17.203308,2.387188,NA,NA,NA
Gambia_Wolof,195856_C01_TDT5141947,0.014695082,3.391172846,134.804938,44.085247,0.013,59.582458,60.007936,19.859262,19.157629,4.118951,16.163949,NA
Gambia_Wolof,195856_C11_TDT5142237,0.008085033,4.042516333,121.906707,24.255098,0.006,59.327676,51.280352,16.084858,2.052812,NA,6.542971,10.873136
Gambia_Wolof,195856_D11_TDT5142245,0.002290523,2.290523333,110.566017,6.87157,0.003,48.568059,47.500963,16.19911,5.169455,NA,NA,NA
Gambia_Wolof,195856_F01_TDT5141956,0.000605935,1.817805,117.262463,1.817805,0.001,54.590885,47.611266,16.878117,NA,NA,NA,NA
Gambia_Wolof,195856_H01_TDT5141964,0.0043205,3.24037475,113.506388,12.961499,0.004,53.651565,48.912588,14.569585,2.203846,NA,7.130303,NA
Gambia_Wolof,195858_A05_TDT5140637,0.014288551,5.358206625,133.103718,42.865653,0.008,57.219787,59.728514,21.223703,7.513103,4.753977,8.197511,NA
Gambia_Wolof,195858_A12_TDT5140782,0.005104341,1.91412775,132.909902,15.313022,0.008,65.950049,53.762655,23.711002,4.799218,NA,NA,NA
Gambia_Wolof,195858_B03_TDT5140600,0.003201077,1.9206462,115.374596,9.603231,0.005,60.944192,47.89842,13.832284,2.302931,NA,NA,NA
Gambia_Wolof,195858_B05_TDT5140638,0.002511659,1.88374425,126.575242,7.534977,0.004,58.281627,58.974278,14.747368,2.106946,NA,NA,NA
Gambia_Wolof,195858_B06_TDT5140677,0.01473033,2.59947,131.052065,44.19099,0.017,63.222308,57.814343,24.112206,17.904636,5.997365,6.192197,NA
Gambia_Wolof,195858_B12_TDT5140783,NA,NA,106.643279,NA,NA,52.580181,41.719091,12.344007,NA,NA,NA,NA
Gambia_Wolof,195858_C07_TDT5140726,0.015424058,7.712029,126.730146,46.272174,0.006,63.256059,56.89295,6.581137,2.32025,NA,21.792548,22.159376
Gambia_Wolof,195858_D01_TDT5140564,0.006881228,2.949097857,120.26258,20.643685,0.007,60.335676,45.135669,19.603036,6.208488,9.623396,NA,NA
Gambia_Wolof,195858_D03_TDT5140603,0.001093051,3.279154,113.907229,3.279154,0.001,55.972509,45.011352,12.923368,3.279154,NA,NA,NA
Gambia_Wolof,195858_D06_TDT5140685,0.008863148,2.417222273,143.872797,26.589445,0.011,73.242991,55.336591,25.621349,10.925051,5.33626,NA,NA
Gambia_Wolof,195858_D07_TDT5140734,0.00246542,3.69813,118.097312,7.39626,0.002,55.169499,50.057914,14.557335,NA,5.708824,NA,NA
Gambia_Wolof,195858_F03_TDT5140608,0.003518017,2.63851275,129.927264,10.554051,0.004,63.923906,56.112007,13.118063,2.159859,5.16748,NA,NA
Gambia_Wolof,195858_G10_TDT5140772,NA,NA,114.12162,NA,NA,55.867559,43.092349,15.161712,NA,NA,NA,NA
Gambia_Wolof,195858_G11_TDT5140780,0.004506618,2.253309,133.904718,13.519854,0.006,65.927989,53.160289,20.127849,8.208445,NA,NA,NA
Gambia_Wolof,195858_H02_TDT5140595,0.00118797,1.7819545,120.649795,3.563909,0.002,57.010143,51.796403,15.407158,NA,NA,NA,NA
Gambia_Wolof,195858_H04_TDT5140630,0.002477566,1.8581745,121.6673,7.432698,0.004,61.15227,53.097542,10.470426,4.37976,NA,NA,NA
Gambia_Wolof,195859_A02_TDT5141047,0.061391212,14.16720285,105.489566,184.173637,0.013,58.347667,40.319175,14.203745,6.307376,NA,8.470798,33.05073
Gambia_Wolof,195859_B07_TDT5141159,0.0016496,2.4744005,106.481835,4.948801,0.002,57.555484,42.715911,7.981496,3.177745,NA,NA,NA
Gambia_Wolof,195859_B12_TDT5141250,0.002837571,2.128178,128.709236,8.512712,0.004,70.021009,43.696976,18.188055,5.315908,NA,NA,NA
Gambia_Wolof,195859_C07_TDT5141160,0.002546385,1.9097885,129.168538,7.639154,0.004,62.240601,51.605428,20.648601,2.313062,NA,NA,NA
Gambia_Wolof,195859_D01_TDT5141024,0.001040375,1.560563,122.717018,3.121126,0.002,55.375339,52.186479,18.276326,NA,NA,NA,NA
Gambia_Wolof,195859_E02_TDT5141055,0.003423295,1.7116475,118.857648,10.269885,0.006,59.314004,45.550092,22.184778,2.078659,NA,NA,NA
Gambia_Wolof,195859_E07_TDT5141162,0.002903082,1.7418492,108.288443,8.709246,0.005,59.06993,39.923224,15.48315,2.521385,NA,NA,NA
Gambia_Wolof,195859_E12_TDT5141257,0.020174154,8.646065857,112.561144,60.522461,0.007,51.594924,46.798982,15.940503,6.692,4.895091,6.450756,NA
Gambia_Wolof,195859_F12_TDT5141258,0.000558179,1.674537,128.089266,1.674537,0.001,57.786216,51.686369,20.291218,NA,NA,NA,NA
Gambia_Wolof,195859_G01_TDT5141045,0.000559581,1.678744,99.764822,1.678744,0.001,46.07712,47.685868,7.680578,NA,NA,NA,NA
Gambia_Wolof,195859_G11_TDT5141243,0.00062201,1.866031,128.96286,1.866031,0.001,69.152874,48.400015,13.276002,NA,NA,NA,NA
Gambia_Wolof,195863_A01_TDT5141265,0.004249345,1.821147714,127.601201,12.748034,0.007,54.897565,57.44615,23.897016,4.108504,NA,NA,NA
Gambia_Wolof,195863_A04_TDT5141352,0.036630706,7.849437071,113.285297,109.892119,0.014,54.749751,48.193045,16.851822,11.373665,NA,15.035749,25.342298
Gambia_Wolof,195863_C03_TDT5141317,0.059466366,9.911060944,134.009517,178.399097,0.018,58.851639,55.78415,24.292037,5.631972,9.804746,32.030205,33.899769
Gambia_Wolof,195863_C04_TDT5141360,0.005228968,3.92172575,123.794082,15.686903,0.004,60.310777,50.946581,16.047839,2.04937,NA,NA,10.126418
Gambia_Wolof,195863_C05_TDT5141396,0.00180873,1.808730333,122.819321,5.426191,0.003,65.515779,49.06062,13.669113,NA,NA,NA,NA
Gambia_Wolof,195863_D03_TDT5141324,0.001186658,1.7799875,114.412674,3.559975,0.002,63.056527,44.233571,10.682551,NA,NA,NA,NA
Gambia_Wolof,195863_D06_TDT5141411,0.01043109,2.235233571,137.780895,31.29327,0.014,61.911033,58.634916,30.711174,17.817042,NA,NA,NA
Gambia_Wolof,195863_E03_TDT5141325,0.001861848,1.861847667,119.701047,5.585543,0.003,60.87319,52.148101,12.265299,NA,NA,NA,NA
Gambia_Wolof,195863_E04_TDT5141366,0.004863747,2.9182484,106.154669,14.591242,0.005,49.088906,46.126085,14.341661,6.936379,4.25288,NA,NA
Gambia_Wolof,195863_G04_TDT5141374,0.012241252,5.246251,118.249412,36.723757,0.007,56.606395,47.870965,17.311787,5.299055,8.87557,NA,NA
Gambia_Wolof,195863_H05_TDT5141404,0.009586868,5.7521206,131.38989,28.760603,0.005,65.247942,53.803412,14.094183,4.715306,4.803331,NA,NA
Gambia_Wolof,195863_H06_TDT5141420,0.003612057,2.70904275,119.473712,10.836171,0.004,62.729,47.028525,15.02917,NA,5.523188,NA,NA
Gambia_Wolof,203043_A03_TDT5142210,0.004059393,2.4356356,113.27815,12.178178,0.005,60.126798,45.706492,12.4175,2.313001,4.892537,NA,NA
Gambia_Wolof,203043_B03_TDT5142218,0.001424168,2.1362525,127.655007,4.272505,0.002,61.495388,48.162526,19.793067,2.476531,NA,NA,NA
Gambia_Wolof,203043_C01_TDT5141303,0.001277554,1.9163315,108.225912,3.832663,0.002,55.106761,42.086991,12.810436,2.054387,NA,NA,NA
Gambia_Wolof,203043_C03_TDT5142385,NA,NA,117.623499,NA,NA,66.749163,43.8308,7.043536,NA,NA,NA,NA
Gambia_Wolof,203043_D01_TDT5141756,0.004819728,2.8918366,106.004391,14.459183,0.005,56.634052,42.643345,10.407583,5.348262,5.430332,NA,NA
Gambia_Wolof,203043_D03_TDT5142393,0.005565385,2.7826925,122.708489,16.696155,0.006,63.553351,47.184587,16.914759,5.53293,NA,6.219017,NA
